businesses__id,businesses__alias,businesses__name,businesses__image_url,businesses__is_closed,businesses__url,businesses__review_count,businesses__rating,businesses__coordinates__latitude,businesses__coordinates__longitude,businesses__transactions__001,businesses__transactions__002,businesses__price,businesses__location__address1,businesses__location__address2,businesses__location__address3,businesses__location__city,businesses__location__city__cleaned,businesses__location__zip_code,businesses__location__country,businesses__location__state,businesses__location__display_address__001,businesses__location__display_address__002,businesses__location__display_address__003,businesses__location__display_address__004,businesses__phone,businesses__display_phone,businesses__distance,total,region__center__longitude,region__center__latitude
jsJdz6pvyYZjtut9vkUwBw,yaya-tea-garden-new-york-6,Yaya Tea Garden,https://s3-media1.fl.yelpcdn.com/bphoto/3k-ezBScgtOQ6P9xnFmhlg/o.jpg,FALSE,https://www.yelp.com/biz/yaya-tea-garden-new-york-6?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,144,4,40.71922684,-73.99627686,pickup,,$,206 Grand St,,null,New York,New York,10013,US,NY,206 Grand St,"New York, NY 10013",,,+12129292832,(212) 929-2832,2892.993404,,,
0k6dQ0Ec2dVo1eZ_tPgr0Q,juicy-cube-new-york,Juicy Cube,https://s3-media2.fl.yelpcdn.com/bphoto/35rUs2L6_NSSgvW0Rkq01g/o.jpg,FALSE,https://www.yelp.com/biz/juicy-cube-new-york?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,165,4,40.76021194,-73.96968079,delivery,pickup,$$,674 Lexington Ave,,,New York,New York,10022,US,NY,674 Lexington Ave,"New York, NY 10022",,,+12128882188,(212) 888-2188,7093.373806,,,
7ov7U0U9UbzRjlLw7wL9bg,the-teapsy-new-york-astoria,The Teapsy New York,https://s3-media2.fl.yelpcdn.com/bphoto/xVqfh8g4qMmKHwjR2rdoEw/o.jpg,FALSE,https://www.yelp.com/biz/the-teapsy-new-york-astoria?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,91,4.5,40.76580141,-73.91916359,,,$,33-17 30th Ave,,null,Astoria,New York,11103,US,NY,33-17 30th Ave,"Astoria, NY 11103",,,+19293280090,(929) 328-0090,9175.045339,,,
977Z9T2iZel4JV30G0aLIg,brother-crêpe-astoria-2,Brother Crêpe,https://s3-media1.fl.yelpcdn.com/bphoto/hpmkq-GfYX9moiMi-y-6zA/o.jpg,FALSE,https://www.yelp.com/biz/brother-cr%C3%AApe-astoria-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,69,4.5,40.762912,-73.913246,pickup,delivery,$,42-02 30th Ave,,,Astoria,New York,11103,US,NY,42-02 30th Ave,"Astoria, NY 11103",,,+17186060774,(718) 606-0774,9198.372887,,,
AJ_TjI2dVz6tRQ1NSx2SpQ,nohohon-matcha-nyc-new-york-2,Nohohon Matcha NYC,https://s3-media2.fl.yelpcdn.com/bphoto/tdcXRQGzLY-ufzNujGDhPQ/o.jpg,FALSE,https://www.yelp.com/biz/nohohon-matcha-nyc-new-york-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,139,4,40.72946,-73.9890999,,,$,9 St Marks Pl,null,,New York,New York,10003,US,NY,9 St Marks Pl,"New York, NY 10003",,,+12123870276,(212) 387-0276,3729.519525,,,
KkbVfWbra7wurHMTIuFNTw,brooklyn-banh-mi-brooklyn,Brooklyn Banh Mi,https://s3-media2.fl.yelpcdn.com/bphoto/qHzBm36XKRM_IynJCS-6Jg/o.jpg,FALSE,https://www.yelp.com/biz/brooklyn-banh-mi-brooklyn?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,68,4.5,40.71357,-73.94941,pickup,,$,557 Lorimer St,null,,Brooklyn,New York,11211,US,NY,557 Lorimer St,"Brooklyn, NY 11211",,,+13472608231,(347) 260-8231,3113.205961,,,
UDM8lMwPKTN4BqdtJvT0lg,lotus-vietnamese-sandwiches-brooklyn,Lotus Vietnamese Sandwiches,https://s3-media3.fl.yelpcdn.com/bphoto/pNgU_zwj6gBVhL1efeIudA/o.jpg,FALSE,https://www.yelp.com/biz/lotus-vietnamese-sandwiches-brooklyn?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,206,4,40.67552,-73.98092,delivery,pickup,$,229 5th Ave,,,Brooklyn,New York,11215,US,NY,229 5th Ave,"Brooklyn, NY 11215",,,+17183992899,(718) 399-2899,2368.773634,,,
6wik3tA4cRw7NA9KvNHidw,kung-fu-tea-brooklyn-3,Kung Fu Tea,https://s3-media1.fl.yelpcdn.com/bphoto/1UTO3nhEWs2qfiWwv0_OXQ/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-brooklyn-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,83,4,40.68940282,-73.98600785,delivery,pickup,$,40 Hoyt St,null,,Brooklyn,New York,11201,US,NY,40 Hoyt St,"Brooklyn, NY 11201",,,+13472940232,(347) 294-0232,1019.003395,,,
NZ0zBJ60QNrol6nUeAnLgw,hancos-brooklyn-4,Hanco's,https://s3-media4.fl.yelpcdn.com/bphoto/XqCv9iAKM6GX__5UGFFi3g/o.jpg,FALSE,https://www.yelp.com/biz/hancos-brooklyn-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,266,3.5,40.694767,-73.993368,delivery,pickup,$,147 Montague St,,,Brooklyn,New York,11201,US,NY,147 Montague St,"Brooklyn, NY 11201",,,+13475295054,(347) 529-5054,1246.893991,,,
4fDXgIwr8uStLUl_ZN7Luw,coco-fresh-tea-and-juice-new-york-3,CoCo Fresh Tea & Juice,https://s3-media1.fl.yelpcdn.com/bphoto/XlY3fHSZTMmw5gi7XZpUnw/o.jpg,FALSE,https://www.yelp.com/biz/coco-fresh-tea-and-juice-new-york-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,219,3.5,40.74017,-73.98452,,,$,38 Lexington Ave,,,New York,New York,10010,US,NY,38 Lexington Ave,"New York, NY 10010",,,+12128516618,(212) 851-6618,4844.02669,,,
z6tXIo_91n3GiBM-ySsgIQ,kung-fu-tea-new-york-14,Kung Fu Tea,https://s3-media4.fl.yelpcdn.com/bphoto/Jzls0yLhsQ8GaEyMyTJmoA/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-new-york-14?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,130,4,40.7288061,-73.98857106,,,$,28 St Marks Pl,,,New York,New York,10003,US,NY,28 St Marks Pl,"New York, NY 10003",,,+19172854285,(917) 285-4285,3651.379421,,,
Ho7rihxSUExGDlSnShJ00A,coco-fresh-tea-and-juice-new-york-5,CoCo Fresh Tea & Juice,https://s3-media3.fl.yelpcdn.com/bphoto/IDrzlO191keP8bLTu-yqYQ/o.jpg,FALSE,https://www.yelp.com/biz/coco-fresh-tea-and-juice-new-york-5?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,145,4,40.729047,-73.98809,delivery,pickup,$,33 St Mark's Pl,,,New York,New York,10003,US,NY,33 St Mark's Pl,"New York, NY 10003",,,+16464904596,(646) 490-4596,3668.695022,,,
IzPQJFt_W76noJR1cGCiYQ,kung-fu-tea-new-york-2,Kung Fu Tea,https://s3-media2.fl.yelpcdn.com/bphoto/2wuszuPyWrkJsRUpk325WA/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-new-york-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,254,3.5,40.717691,-73.99997,,,$,234 Canal St,Ste 107,,New York,New York,10013,US,NY,234 Canal St,Ste 107,"New York, NY 10013",,+12129662786,(212) 966-2786,2925.242952,,,
PQymZd-h0Y9QXLzFyyd1Zg,mee-cafe-new-york,Mee Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/amwNqWLXPXAdCnjGxe9A5Q/o.jpg,FALSE,https://www.yelp.com/biz/mee-cafe-new-york?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,63,4.5,40.713053,-73.99021,,,$,26 Rutgers St,,,New York,New York,10002,US,NY,26 Rutgers St,"New York, NY 10002",,,+16469960029,(646) 996-0029,2044.124563,,,
k4gjW43heYHHFbrJwDNdmA,anda-cafe-elmhurst,Anda Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/_BHaneVS4ktsH4QrpK8YOw/o.jpg,FALSE,https://www.yelp.com/biz/anda-cafe-elmhurst?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,192,3.5,40.740766,-73.879099,delivery,pickup,$,8331 Broadway,,,Elmhurst,New York,11373,US,NY,8331 Broadway,"Elmhurst, NY 11373",,,+17188061905,(718) 806-1905,9726.651497,,,
2SMaAUcbNjW7vSwdg38P2Q,ajisen-ramen-new-york-2,Ajisen Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/M5mOI_jIWzZlFhGhtWZloQ/o.jpg,FALSE,https://www.yelp.com/biz/ajisen-ramen-new-york-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,326,3.5,40.7466099,-73.9920999,delivery,pickup,$$,136 W 28th St,null,,New York,New York,10001,US,NY,136 W 28th St,"New York, NY 10001",,,+16466380888,(646) 638-0888,5642.436334,,,
SgRt4YefG3Zkh60MtO5PoQ,ten-ren-tea-new-york-3,Ten Ren Tea,https://s3-media1.fl.yelpcdn.com/bphoto/a8YNYBc3Pad1tsTAUWQRsw/o.jpg,FALSE,https://www.yelp.com/biz/ten-ren-tea-new-york-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,154,3.5,40.7164175,-73.9981933,,,$,75 Mott St,,,New York,New York,10013,US,NY,75 Mott St,"New York, NY 10013",,,+12123492286,(212) 349-2286,2728.059928,,,
vu3pG38Wdyr7aFuuJVgqyw,vivi-bubble-tea-new-york-9,Vivi Bubble Tea,https://s3-media3.fl.yelpcdn.com/bphoto/mBNnXBoGply-eCQtm_w2aQ/o.jpg,FALSE,https://www.yelp.com/biz/vivi-bubble-tea-new-york-9?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,187,3.5,40.75933977,-73.99216042,,,$,607 9th Ave,,,New York,New York,10036,US,NY,607 9th Ave,"New York, NY 10036",,,+12129560288,(212) 956-0288,7043.476694,,,
t01jp2WFJvAWh_TGk7Aguw,infinitea-ny-astoria,Infinitea NY,https://s3-media1.fl.yelpcdn.com/bphoto/FkftFN6APh5fyhlhPiMxlQ/o.jpg,FALSE,https://www.yelp.com/biz/infinitea-ny-astoria?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,67,4.5,40.77185,-73.9237799,delivery,pickup,$,2309 Astoria Blvd,null,,Astoria,New York,11102,US,NY,2309 Astoria Blvd,"Astoria, NY 11102",,,+17187770698,(718) 777-0698,9540.314057,,,
6dtPxSvw4rbkDDssrmmvqg,vivi-bubble-tea-astoria-5,Vivi Bubble Tea,https://s3-media1.fl.yelpcdn.com/bphoto/PRmQ77bAEj4-uqU6l4VWjw/o.jpg,FALSE,https://www.yelp.com/biz/vivi-bubble-tea-astoria-5?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,68,4.5,40.7743607,-73.9086129,pickup,delivery,$,35-16 Ditmars Blvd,,,Astoria,New York,11105,US,NY,35-16 Ditmars Blvd,"Astoria, NY 11105",,,+17184879475,(718) 487-9475,10460.57036,,,
-yyCWn1iihJ3XpFNIq16-w,shiny-tea-new-york,Shiny Tea,https://s3-media1.fl.yelpcdn.com/bphoto/IQfL3FCT_cD7t9cgTe3yTw/o.jpg,FALSE,https://www.yelp.com/biz/shiny-tea-new-york?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,77,4.5,40.79823,-73.9695,,,$,2667 Broadway,,null,New York,New York,10025,US,NY,2667 Broadway,"New York, NY 10025",,,+12122226134,(212) 222-6134,11314.4974,,,
T-LIITEQxff_2hH1hA21bQ,kung-fu-tea-new-york-10,Kung Fu Tea,https://s3-media2.fl.yelpcdn.com/bphoto/_zcWwkQkGSMoTsHelcRuhw/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-new-york-10?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,112,4,40.7305719,-73.9952841,,,$,31 Waverly Pl,Ste 5,,New York,New York,10003,US,NY,31 Waverly Pl,Ste 5,"New York, NY 10003",,+12126774517,(212) 677-4517,4001.679437,,,
YRXXIqqaLcWJaL22lnj7mQ,taj-village-middle-village,Taj Village,https://s3-media3.fl.yelpcdn.com/bphoto/BqAh4HmPUYgpTL9wtwjuQA/o.jpg,FALSE,https://www.yelp.com/biz/taj-village-middle-village?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,55,5,40.713021,-73.87246,,,$,79-28 Metropolitan Ave,,null,Middle Village,New York,11379,US,NY,79-28 Metropolitan Ave,"Middle Village, NY 11379",,,+17183260099,(718) 326-0099,9149.754993,,,
iG6_dHAJcnz9-0CLjceHWQ,kung-fu-tea-new-york-17,Kung Fu Tea,https://s3-media2.fl.yelpcdn.com/bphoto/KcCxzG3SUIWrkuTay3V6Hg/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-new-york-17?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,77,4,40.76398,-73.95919,,,$,1219 1st Ave,,,New York,New York,10065,US,NY,1219 1st Ave,"New York, NY 10065",,,+19176756987,(917) 675-6987,7650.590072,,,
OPOmqhGguJY8W5LyenzQAQ,vivi-bubble-tea-new-york-10,ViVi Bubble Tea,https://s3-media2.fl.yelpcdn.com/bphoto/PtExwgk-BVosVqyJxbT5xQ/o.jpg,FALSE,https://www.yelp.com/biz/vivi-bubble-tea-new-york-10?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,122,4,40.732567,-73.986229,delivery,pickup,$,226 E 14th St,null,,New York,New York,10003,US,NY,226 E 14th St,"New York, NY 10003",,,+12127778988,(212) 777-8988,4029.956962,,,
9J02qsa0TkpcRi1XRm4gOg,vivi-bubble-tea-new-york-3,Vivi Bubble Tea,https://s3-media1.fl.yelpcdn.com/bphoto/K6T2MPfe13dYH_Ke1Bjp7g/o.jpg,FALSE,https://www.yelp.com/biz/vivi-bubble-tea-new-york-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,168,3.5,40.74357986,-73.99543762,,,$,170 W 23rd St,,,New York,New York,10011,US,NY,170 W 23rd St,"New York, NY 10011",,,+12123660688,(212) 366-0688,5391.381184,,,
2q9ZFhHXT0nYp6scyrEbCw,gong-cha-new-york-11,Gong Cha,https://s3-media2.fl.yelpcdn.com/bphoto/_DkhLEVOPDNMpRIIFXUvsg/o.jpg,FALSE,https://www.yelp.com/biz/gong-cha-new-york-11?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,218,3.5,40.74745755,-73.98634779,,,$,12 W 32nd St,,,New York,New York,10001,US,NY,12 W 32nd St,"New York, NY 10001",,,+16469984362,(646) 998-4362,5667.797703,,,
a2V1TZm-KjIYKa8Miffn1Q,cool-fresh-juice-bar-manhattan,Cool Fresh Juice Bar,https://s3-media2.fl.yelpcdn.com/bphoto/tBGGk90tnrkXa1fnmIqFlA/o.jpg,FALSE,https://www.yelp.com/biz/cool-fresh-juice-bar-manhattan?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,60,4.5,40.7981378,-73.9695664,,,$,2661 A Broadway,,,Manhattan,New York,10025,US,NY,2661 A Broadway,"Manhattan, NY 10025",,,+16467569928,(646) 756-9928,11293.78541,,,
I9gJakzzGo5wJ6rkX7HXRA,gong-cha-new-york-16,Gong Cha,https://s3-media2.fl.yelpcdn.com/bphoto/XWw96zwzIFYNJzXVUnSmpQ/o.jpg,FALSE,https://www.yelp.com/biz/gong-cha-new-york-16?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,69,4,40.73321,-73.98625,delivery,pickup,$,209 E 14th St,,,New York,New York,10003,US,NY,209 E 14th St,"New York, NY 10003",,,+12127777286,(212) 777-7286,4094.536081,,,
hOIZzT1gpmHW_rW11meOmQ,coco-fresh-tea-and-juice-new-york-16,Coco Fresh Tea & Juice,https://s3-media3.fl.yelpcdn.com/bphoto/Mn6PwiYofWIrtPdGvp-now/o.jpg,FALSE,https://www.yelp.com/biz/coco-fresh-tea-and-juice-new-york-16?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,52,4,40.77804832,-73.98008924,delivery,pickup,$,118 W 72nd St,,,New York,New York,10023,US,NY,118 W 72nd St,"New York, NY 10023",,,+12125950099,(212) 595-0099,9034.82174,,,
nYhEcrY0zqh6Hc3-ERcVXw,silk-road-cafe-new-york,Silk Road Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/AM3KgIqfCgKmHb7Bae9QZQ/o.jpg,FALSE,https://www.yelp.com/biz/silk-road-cafe-new-york?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,122,3.5,40.714702,-73.998573,,,$,30 Mott St,,,New York,New York,10013,US,NY,30 Mott St,"New York, NY 10013",,,+16462399935,(646) 239-9935,2592.379826,,,
3MbKfo2Zbf13b05OX_IFpQ,coco-fresh-tea-and-juice-brooklyn-3,Coco Fresh Tea & Juice,https://s3-media2.fl.yelpcdn.com/bphoto/MuvM9IwTNqLBNF4d6l-3GA/o.jpg,FALSE,https://www.yelp.com/biz/coco-fresh-tea-and-juice-brooklyn-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,41,4.5,40.62130356,-74.02671814,,,$,8612 5th Ave,null,,Brooklyn,New York,11209,US,NY,8612 5th Ave,"Brooklyn, NY 11209",,,+19292922313,(929) 292-2313,9316.454912,,,
-LymJZYH39_8EO276Xxybw,vivi-bubble-tea-brooklyn-7,ViVi Bubble Tea,https://s3-media1.fl.yelpcdn.com/bphoto/ljMzy8IxZn0kHRfI7xgl-A/o.jpg,FALSE,https://www.yelp.com/biz/vivi-bubble-tea-brooklyn-7?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,58,4.5,40.72762,-73.95285,delivery,pickup,$,790 Manhattan Ave,,,Brooklyn,New York,11222,US,NY,790 Manhattan Ave,"Brooklyn, NY 11222",,,+17183893388,(718) 389-3388,4060.647181,,,
veFiyZ9DSrajrC16akLTbw,tea-and-burger-brooklyn-2,Tea & Burger,https://s3-media4.fl.yelpcdn.com/bphoto/VkztntZdSTm_xOWsIHSQ2A/o.jpg,FALSE,https://www.yelp.com/biz/tea-and-burger-brooklyn-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,126,3.5,40.61821365,-73.9995575,delivery,pickup,$,7202 New Utrecht Ave,,,Brooklyn,New York,11228,US,NY,7202 New Utrecht Ave,"Brooklyn, NY 11228",,,+17183310833,(718) 331-0833,8909.740397,,,
p9Mqv-KhO9oltVoz5w-9Tw,meet-fresh-new-york-2,Meet Fresh,https://s3-media1.fl.yelpcdn.com/bphoto/7fLr_IIC6ggUIQ_c0CwhGA/o.jpg,FALSE,https://www.yelp.com/biz/meet-fresh-new-york-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,155,3.5,40.72807,-73.99064,,,$$,37 Cooper Sq,,null,New York,New York,10003,US,NY,37 Cooper Sq,"New York, NY 10003",,,,,3617.30534,,,
KOK_VAKTC7TzZeve2EwCoA,kung-fu-tea-new-york-15,Kung Fu Tea,https://s3-media4.fl.yelpcdn.com/bphoto/2adke1L0zmNSe_vrHp4qhQ/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-new-york-15?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,47,4.5,40.70514386,-74.01405156,,,$,9 Broadway,,,New York,New York,10004,US,NY,9 Broadway,"New York, NY 10004",,,+12127855688,(212) 785-5688,3107.019141,,,
XgqIDfU6tKPUdRxRG5uDNw,desi-deli-indian-restaurant-new-york-3,Desi Deli Indian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/vfl2dKsgRfCn6ZWpeZ72eQ/o.jpg,FALSE,https://www.yelp.com/biz/desi-deli-indian-restaurant-new-york-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,86,4,40.76433,-73.99182,delivery,pickup,$,724 10th Ave,,,New York,New York,10019,US,NY,724 10th Ave,"New York, NY 10019",,,+12123999007,(212) 399-9007,7580.106067,,,
i_HS4jMRooNZ-myrWl_uFA,coco-fresh-tea-and-juice-new-york-6,Coco Fresh Tea & Juice,https://s3-media3.fl.yelpcdn.com/bphoto/lPBhmCNk9wpdya1AkP2e1g/o.jpg,FALSE,https://www.yelp.com/biz/coco-fresh-tea-and-juice-new-york-6?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,57,4,40.71414,-73.99379,,,$,79 Division St,,,New York,New York,10002,US,NY,79 Division St,"New York, NY 10002",,,+12129660933,(212) 966-0933,2297.376908,,,
AgBuPYM74--2L8XIuXcS8w,kung-fu-tea-brooklyn-2,Kung Fu Tea,https://s3-media3.fl.yelpcdn.com/bphoto/UTgzE7cov3ROGsckDXA0_A/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-brooklyn-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,94,4,40.59882053,-73.95661804,,,$,1422 Ave U,,,Brooklyn,New York,11229,US,NY,1422 Ave U,"Brooklyn, NY 11229",,,+17188199079,(718) 819-9079,11055.59516,,,
-N6SlxpjQbvGht7R4y2NUA,chatime-new-york-5,Chatime,https://s3-media4.fl.yelpcdn.com/bphoto/nXD_J7m4So_ZqBslmYmlYw/o.jpg,FALSE,https://www.yelp.com/biz/chatime-new-york-5?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,138,3.5,40.76583,-73.96587,pickup,delivery,$,858 Lexington Ave,null,,New York,New York,10065,US,NY,858 Lexington Ave,"New York, NY 10065",,,+12129888878,(212) 988-8878,7753.614134,,,
hY3z_joaHduNcF-C3ZWgqA,formosa-cafe-new-york,Formosa Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/CfzsppnST8LDxlRNxSKCpA/o.jpg,FALSE,https://www.yelp.com/biz/formosa-cafe-new-york?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,85,3.5,40.71563125,-73.99315143,pickup,delivery,$,34 Eldridge St,null,null,New York,New York,10002,US,NY,34 Eldridge St,"New York, NY 10002",,,+17188643018,(718) 864-3018,2414.951749,,,
i8aUeHmdINsEWceJGBy-QQ,kung-fu-tea-elmhurst,Kung Fu Tea,https://s3-media2.fl.yelpcdn.com/bphoto/ERUdJMM-ey3LyjgaPdQGcA/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-elmhurst?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,118,3.5,40.738151,-73.876964,,,$,86-12 Justice Ave,,,Elmhurst,New York,11377,US,NY,86-12 Justice Ave,"Elmhurst, NY 11377",,,+17188991189,(718) 899-1189,9742.208016,,,
